,DATA_PEDIDO,HORA_PEDIDO,VALOR_PRODUTOS,TAXA_ENTREGA,TOTAL_PEDIDO,FORMA_PAGAMENTO,AVALIACAO,STATUS,ID_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,ID_USUARIO,DDD_USUARIO,DATA_CADASTRO_USUARIO,PRIMEIRO_PEDIDO,BAIRRO_USUARIO,CIDADE_USUARIO,SO_DISPOSITIVO
1936,2016-10-11, 00:08,18.0,2.0,20.0,Dinheiro,0.0,Entregue,168,Lanchonete,37760,77,2016-04-07,Não,Recreio,Vitória da Conquista,iOS
1937,2016-10-11, 00:16,18.0,2.0,20.0,Dinheiro,0.0,Entregue,168,Lanchonete,4432,77,2015-06-06,Não,Urbis I,Vitória da Conquista,Android
1938,2016-10-11, 00:18,9.0,2.0,11.0,Dinheiro,0.0,Entregue,168,Lanchonete,52416,77,2016-07-18,Não,Candeias,Vitória da Conquista,Android
1939,2016-10-11, 19:16,30.5,2.0,32.5,Dinheiro,0.0,Entregue,168,Lanchonete,65216,77,2016-10-04,Não,Candeias,Vitória da Conquista,Android
1940,2016-10-11, 20:05,48.0,2.0,50.0,Dinheiro,0.0,Entregue,168,Lanchonete,16872,77,2015-11-20,Não,Alto Maron,Vitória da Conquista,Android
1941,2016-10-11, 20:28,27.5,2.0,29.5,Dinheiro,0.0,Entregue,168,Lanchonete,62696,73,2016-09-18,Não,Candeias,Vitória da Conquista,iOS
1942,2016-10-11, 20:29,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,41096,77,2016-04-27,Não,Candeias,Vitória da Conquista,iOS
1943,2016-10-11, 20:29,22.0,2.0,24.0,Dinheiro,0.0,Entregue,168,Lanchonete,56720,73,2016-08-16,Não,Candeias,Vitória da Conquista,Android
1944,2016-10-11, 20:40,32.0,2.0,34.0,Dinheiro,0.0,Entregue,168,Lanchonete,48376,77,2016-06-14,Não,Centro,Vitória da Conquista,Android
1945,2016-10-11, 20:54,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,15328,77,2015-11-11,Não,Candeias,Vitória da Conquista,Android
1946,2016-10-11, 21:03,38.0,2.0,40.0,Dinheiro,0.0,Entregue,168,Lanchonete,18824,77,2015-12-03,Não,Recreio,Vitória da Conquista,Android
1947,2016-10-11, 21:07,31.0,2.0,33.0,Dinheiro,1.0,Entregue,168,Lanchonete,26248,77,2016-01-28,Não,Guarani,Vitória da Conquista,Android
1948,2016-10-11, 21:35,34.5,2.0,36.5,Dinheiro,0.0,Entregue,168,Lanchonete,66736,31,2016-10-11,Sim,Boa Vista,Vitória da Conquista,Android
1949,2016-10-11, 21:37,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,47056,77,2016-06-07,Não,Mor. dos Pássaros,Vitória da Conquista,Android
1950,2016-10-11, 21:43,12.5,2.0,14.5,Dinheiro,0.0,Entregue,168,Lanchonete,13752,77,2015-11-01,Não,Boa Vista,Vitória da Conquista,Android
1951,2016-10-11, 21:46,11.0,2.0,13.0,Dinheiro,0.0,Entregue,168,Lanchonete,35480,77,2016-03-23,Não,Candeias,Vitória da Conquista,iOS
1952,2016-10-11, 21:55,22.0,2.0,24.0,Dinheiro,0.0,Entregue,168,Lanchonete,13528,77,2015-10-30,Não,Boa Vista,Vitória da Conquista,Android
1953,2016-10-11, 21:56,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,26256,77,2016-01-28,Não,Candeias,Vitória da Conquista,Android
1954,2016-10-11, 22:16,8.0,2.0,10.0,Dinheiro,0.0,Entregue,168,Lanchonete,29888,77,2016-02-22,Não,Recreio,Vitória da Conquista,Android
1955,2016-10-11, 22:18,10.5,2.0,12.5,Dinheiro,0.0,Entregue,168,Lanchonete,37760,77,2016-04-07,Não,Recreio,Vitória da Conquista,iOS
1956,2016-10-11, 22:25,31.5,2.0,33.5,Dinheiro,0.0,Entregue,168,Lanchonete,63200,77,2016-09-20,Não,Candeias,Vitória da Conquista,Android
1957,2016-10-11, 22:49,23.5,2.0,25.5,Dinheiro,0.0,Entregue,168,Lanchonete,34712,77,2016-03-20,Não,Centro,Vitória da Conquista,Android
1958,2016-10-11, 22:57,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,62384,77,2016-09-16,Não,Recreio,Vitória da Conquista,PC
1959,2016-10-11, 22:57,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,14416,77,2015-11-04,Não,Candeias,Vitória da Conquista,Android
1960,2016-10-11, 23:00,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,53744,77,2016-07-26,Não,Brasil,Vitória da Conquista,Android
1961,2016-10-11, 23:18,17.5,2.0,19.5,Dinheiro,0.0,Entregue,168,Lanchonete,66432,33,2016-10-10,Não,Recreio,Vitória da Conquista,Android
1962,2016-10-11, 23:47,23.0,2.0,25.0,Dinheiro,0.0,Entregue,168,Lanchonete,27488,73,2016-02-06,Não,Candeias,Vitória da Conquista,Android
1963,2016-10-11, 23:49,21.0,2.0,23.0,Dinheiro,0.0,Entregue,168,Lanchonete,24520,77,2016-01-15,Não,Boa Vista,Vitória da Conquista,Android
1964,2016-10-12, 18:04,13.0,2.0,15.0,Dinheiro,2.0,Entregue,168,Lanchonete,63528,85,2016-09-24,Não,Candeias,Vitória da Conquista,iOS
1965,2016-10-12, 18:34,9.5,2.0,11.5,Dinheiro,0.0,Entregue,168,Lanchonete,10976,77,2015-10-16,Não,Candeias,Vitória da Conquista,Android
1966,2016-10-12, 19:42,14.0,2.0,16.0,Dinheiro,0.0,Entregue,168,Lanchonete,29888,77,2016-02-22,Não,Recreio,Vitória da Conquista,Android
1967,2016-10-12, 20:04,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,20992,77,2015-12-20,Não,Centro,Vitória da Conquista,Android
1968,2016-10-12, 21:28,14.5,2.0,16.5,Dinheiro,1.0,Entregue,168,Lanchonete,66296,77,2016-10-09,Não,Candeias,Vitória da Conquista,Android
1969,2016-10-12, 21:29,19.0,2.0,21.0,Dinheiro,0.0,Entregue,168,Lanchonete,29792,77,2016-02-21,Não,Candeias,Vitória da Conquista,Android
1970,2016-10-12, 23:44,24.0,2.0,26.0,Dinheiro,0.0,Entregue,168,Lanchonete,20168,73,2015-12-14,Não,Candeias,Vitória da Conquista,Android
1971,2016-10-13, 18:03,17.0,2.0,19.0,Dinheiro,0.0,Entregue,168,Lanchonete,64456,62,2016-10-01,Não,Candeias,Vitória da Conquista,Android
1972,2016-10-13, 20:03,10.5,2.0,12.5,Dinheiro,0.0,Entregue,168,Lanchonete,66984,77,2016-10-13,Sim,Boa Vista,Vitória da Conquista,iOS
1973,2016-10-13, 20:23,9.5,2.0,11.5,Dinheiro,5.0,Entregue,168,Lanchonete,10976,77,2015-10-16,Não,Candeias,Vitória da Conquista,Android
1974,2016-10-13, 21:21,12.5,2.0,14.5,Dinheiro,0.0,Entregue,168,Lanchonete,8760,77,2015-09-12,Não,Candeias,Vitória da Conquista,PC
1975,2016-10-13, 21:40,25.0,2.0,27.0,Dinheiro,0.0,Entregue,168,Lanchonete,2872,77,2015-05-03,Não,Candeias,Vitória da Conquista,Android
1976,2016-10-13, 22:40,14.5,2.0,16.5,Dinheiro,0.0,Entregue,168,Lanchonete,25056,77,2016-01-19,Não,Nova Cidade,Vitória da Conquista,iOS
1977,2016-10-13, 22:50,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,43224,73,2016-05-12,Não,Inocoop II,Vitória da Conquista,Android
1978,2016-10-13, 22:54,4.0,2.0,6.0,Dinheiro,0.0,Entregue,168,Lanchonete,41320,77,2016-04-29,Não,Candeias,Vitória da Conquista,iOS
1979,2016-10-13, 23:21,24.5,2.0,26.5,Dinheiro,5.0,Entregue,168,Lanchonete,56792,73,2016-08-16,Não,Candeias,Vitória da Conquista,Android
1980,2016-10-13, 23:23,35.0,2.0,37.0,Dinheiro,0.0,Entregue,168,Lanchonete,46216,77,2016-06-01,Não,Rec. dos Pássaros,Vitória da Conquista,Android
1981,2016-10-13, 23:27,25.0,2.0,27.0,Dinheiro,0.0,Recusado,168,Lanchonete,36504,77,2016-03-29,Não,Petrópolis,Vitória da Conquista,Android
1982,2016-10-13, 23:30,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,28424,73,2016-02-11,Não,Alto Maron,Vitória da Conquista,Android
1983,2016-10-13, 23:48,14.5,2.0,16.5,Dinheiro,0.0,Entregue,168,Lanchonete,40872,77,2016-04-26,Não,Candeias,Vitória da Conquista,Android
1985,2016-10-14, 19:31,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,23784,77,2016-01-10,Não,Recreio,Vitória da Conquista,iOS
1986,2016-10-14, 19:56,42.0,2.0,44.0,Dinheiro,0.0,Entregue,168,Lanchonete,48856,77,2016-06-18,Não,Mor. dos Pássaros,Vitória da Conquista,Android
1987,2016-10-14, 21:33,21.0,2.0,23.0,Dinheiro,0.0,Entregue,168,Lanchonete,24520,77,2016-01-15,Não,Boa Vista,Vitória da Conquista,Android
1988,2016-10-14, 21:54,34.0,2.0,36.0,Dinheiro,0.0,Entregue,168,Lanchonete,10512,77,2015-10-08,Não,Recreio,Vitória da Conquista,iOS
1989,2016-10-14, 22:31,13.0,2.0,15.0,Dinheiro,5.0,Entregue,168,Lanchonete,19720,77,2015-12-10,Não,Candeias,Vitória da Conquista,PC
1990,2016-10-14, 23:14,20.5,2.0,22.5,Dinheiro,0.0,Entregue,168,Lanchonete,4160,77,2015-06-01,Não,Candeias,Vitória da Conquista,Android
1991,2016-10-14, 23:55,26.5,2.0,28.5,Dinheiro,0.0,Entregue,168,Lanchonete,8760,77,2015-09-12,Não,Candeias,Vitória da Conquista,PC
1992,2016-10-14, 23:56,20.0,2.0,22.0,Dinheiro,1.0,Entregue,168,Lanchonete,43344,77,2016-05-13,Não,Urbis I,Vitória da Conquista,Android
1994,2016-10-15, 18:53,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,17072,77,2015-11-22,Não,Nova Cidade,Vitória da Conquista,Android
1996,2016-10-15, 21:54,39.0,2.0,41.0,Dinheiro,0.0,Entregue,168,Lanchonete,13608,77,2015-10-31,Não,Candeias,Vitória da Conquista,Android
1997,2016-10-15, 23:27,11.0,2.0,13.0,Dinheiro,0.0,Entregue,168,Lanchonete,8824,77,2015-09-13,Não,Candeias,Vitória da Conquista,Android
1998,2016-10-15, 23:41,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,60264,77,2016-09-05,Não,Candeias,Vitória da Conquista,iOS
1999,2016-10-16, 19:10,17.0,2.0,19.0,Dinheiro,0.0,Recusado,168,Lanchonete,58072,77,2016-08-23,Não,Mor. dos Pássaros,Vitória da Conquista,Android
2000,2016-10-16, 19:11,8.5,2.0,10.5,Dinheiro,0.0,Recusado,168,Lanchonete,62504,77,2016-09-17,Não,Mor. dos Pássaros,Vitória da Conquista,Android
2001,2016-10-17, 19:52,23.0,2.0,25.0,Dinheiro,0.0,Entregue,168,Lanchonete,67472,77,2016-10-16,Não,Centro,Vitória da Conquista,Android
2002,2016-10-17, 20:35,9.5,2.0,11.5,Dinheiro,5.0,Entregue,168,Lanchonete,51984,77,2016-07-16,Não,Brasil,Vitória da Conquista,Android
2003,2016-10-17, 21:37,25.0,2.0,27.0,Dinheiro,0.0,Entregue,168,Lanchonete,67664,77,2016-10-17,Sim,Candeias,Vitória da Conquista,iOS
2004,2016-10-17, 22:51,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,43936,77,2016-05-16,Não,Recreio,Vitória da Conquista,Android
2005,2016-10-17, 23:58,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,16592,77,2015-11-18,Não,Centro,Vitória da Conquista,Android
2006,2016-10-18, 18:24,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,67792,17,2016-10-18,Sim,Candeias,Vitória da Conquista,iOS
2007,2016-10-18, 20:01,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,15216,73,2015-11-10,Não,Candeias,Vitória da Conquista,Android
2008,2016-10-18, 20:29,14.5,2.0,16.5,Dinheiro,0.0,Entregue,168,Lanchonete,31560,77,2016-03-03,Não,Recreio,Vitória da Conquista,Android
2009,2016-10-18, 21:10,15.0,2.0,17.0,Dinheiro,1.0,Entregue,168,Lanchonete,67864,55,2016-10-18,Sim,Candeias,Vitória da Conquista,Android
2010,2016-10-18, 21:10,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,12808,77,2015-10-26,Não,Centro,Vitória da Conquista,PC
2011,2016-10-18, 22:38,30.0,2.0,32.0,Dinheiro,0.0,Entregue,168,Lanchonete,63552,77,2016-09-24,Não,Recreio,Vitória da Conquista,Android
2012,2016-10-18, 23:37,17.0,2.0,19.0,Dinheiro,0.0,Entregue,168,Lanchonete,19304,77,2015-12-07,Não,Boa Vista,Vitória da Conquista,iOS
2013,2016-10-18, 23:51,30.5,2.0,32.5,Dinheiro,0.0,Entregue,168,Lanchonete,5176,77,2015-06-28,Não,Candeias,Vitória da Conquista,Android
2014,2016-10-19, 19:17,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,45048,77,2016-05-24,Não,Primavera,Vitória da Conquista,Android
2015,2016-10-19, 19:38,8.0,2.0,10.0,Dinheiro,0.0,Entregue,168,Lanchonete,29888,77,2016-02-22,Não,Recreio,Vitória da Conquista,Android
2016,2016-10-19, 21:33,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,61456,77,2016-09-12,Não,Centro,Vitória da Conquista,Android
2017,2016-10-19, 21:44,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,30824,77,2016-02-28,Não,Candeias,Vitória da Conquista,Android
2018,2016-10-19, 21:48,14.5,2.0,16.5,Dinheiro,5.0,Entregue,168,Lanchonete,6936,77,2015-08-08,Não,Candeias,Vitória da Conquista,Android
2020,2016-10-19, 22:05,30.0,2.0,32.0,Dinheiro,0.0,Entregue,168,Lanchonete,14808,77,2015-11-07,Não,Bela Vista,Vitória da Conquista,Android
2021,2016-10-19, 22:52,18.0,2.0,20.0,Dinheiro,0.0,Entregue,168,Lanchonete,26392,73,2016-01-29,Não,Candeias,Vitória da Conquista,Android
2022,2016-10-19, 23:54,17.5,2.0,19.5,Dinheiro,0.0,Entregue,168,Lanchonete,68024,77,2016-10-19,Sim,Candeias,Vitória da Conquista,Android
2023,2016-10-20, 00:10,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,65960,77,2016-10-08,Não,Patagônia,Vitória da Conquista,Android
2024,2016-10-20, 18:33,15.0,2.0,17.0,Dinheiro,5.0,Entregue,168,Lanchonete,68064,77,2016-10-20,Sim,Candeias,Vitória da Conquista,iOS
2025,2016-10-20, 18:52,27.0,2.0,29.0,Dinheiro,0.0,Entregue,168,Lanchonete,49616,77,2016-06-24,Não,Ibirapuera,Vitória da Conquista,PC
2026,2016-10-20, 20:11,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,15328,77,2015-11-11,Não,Candeias,Vitória da Conquista,Android
2027,2016-10-20, 20:33,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,58072,77,2016-08-23,Não,Mor. dos Pássaros,Vitória da Conquista,Android
2028,2016-10-20, 20:43,10.5,2.0,12.5,Dinheiro,5.0,Entregue,168,Lanchonete,56968,73,2016-08-17,Não,Candeias,Vitória da Conquista,Android
2029,2016-10-20, 21:19,16.5,2.0,18.5,Dinheiro,0.0,Entregue,168,Lanchonete,68088,77,2016-10-20,Sim,Urbis I,Vitória da Conquista,iOS
2030,2016-10-20, 22:04,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,25160,77,2016-01-19,Não,Centro,Vitória da Conquista,Android
2031,2016-10-20, 22:28,31.5,2.0,33.5,Dinheiro,0.0,Entregue,168,Lanchonete,14416,77,2015-11-04,Não,Candeias,Vitória da Conquista,Android
2032,2016-10-20, 22:45,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,7256,77,2015-08-16,Não,Candeias,Vitória da Conquista,Android
2033,2016-10-20, 23:03,17.0,2.0,19.0,Dinheiro,0.0,Entregue,168,Lanchonete,19304,77,2015-12-07,Não,Boa Vista,Vitória da Conquista,iOS
2034,2016-10-20, 23:07,40.5,2.0,42.5,Dinheiro,0.0,Entregue,168,Lanchonete,68096,77,2016-10-20,Sim,Bem Querer,Vitória da Conquista,PC
2035,2016-10-21, 18:05,20.5,2.0,22.5,Dinheiro,0.0,Entregue,168,Lanchonete,6936,77,2015-08-08,Não,Candeias,Vitória da Conquista,Android
2036,2016-10-21, 18:19,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,29888,77,2016-02-22,Não,Recreio,Vitória da Conquista,Android
2037,2016-10-21, 18:33,38.0,2.0,40.0,Dinheiro,0.0,Entregue,168,Lanchonete,1024,77,2015-03-09,Não,Boa Vista,Vitória da Conquista,Android
2038,2016-10-21, 19:15,8.0,2.0,10.0,Dinheiro,0.0,Entregue,168,Lanchonete,23784,77,2016-01-10,Não,Recreio,Vitória da Conquista,iOS
2039,2016-10-21, 19:35,11.5,2.0,13.5,Dinheiro,0.0,Entregue,168,Lanchonete,20856,77,2015-12-20,Não,Candeias,Vitória da Conquista,Android
2040,2016-10-21, 19:57,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,47056,77,2016-06-07,Não,Mor. dos Pássaros,Vitória da Conquista,Android
2041,2016-10-21, 20:11,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,65216,77,2016-10-04,Não,Candeias,Vitória da Conquista,Android
2042,2016-10-21, 20:41,14.5,2.0,16.5,Dinheiro,5.0,Entregue,168,Lanchonete,14320,77,2015-11-03,Não,Urbis I,Vitória da Conquista,Android
2043,2016-10-21, 21:13,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,59496,77,2016-08-31,Não,Boa Vista,Vitória da Conquista,iOS
2044,2016-10-21, 22:49,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,10576,77,2015-10-09,Não,Candeias,Vitória da Conquista,Android
2045,2016-10-21, 23:58,10.0,2.0,12.0,Dinheiro,0.0,Entregue,168,Lanchonete,6464,77,2015-08-01,Não,Centro,Vitória da Conquista,Android
2046,2016-10-22, 00:07,22.0,2.0,24.0,Dinheiro,0.0,Entregue,168,Lanchonete,68184,77,2016-10-21,Não,Recreio,Vitória da Conquista,Android
2047,2016-10-22, 18:54,14.0,2.0,16.0,Dinheiro,5.0,Entregue,168,Lanchonete,59408,77,2016-08-31,Não,Candeias,Vitória da Conquista,Android
2048,2016-10-22, 19:56,37.0,2.0,39.0,Dinheiro,0.0,Entregue,168,Lanchonete,15976,77,2015-11-16,Não,Mor. dos Pássaros,Vitória da Conquista,Android
2049,2016-10-22, 20:14,27.0,2.0,29.0,Dinheiro,0.0,Entregue,168,Lanchonete,28216,77,2016-02-09,Não,Nova Cidade,Vitória da Conquista,Android
2050,2016-10-22, 20:56,20.0,2.0,22.0,Dinheiro,5.0,Entregue,168,Lanchonete,68272,77,2016-10-22,Sim,Candeias,Vitória da Conquista,PC
2051,2016-10-22, 21:05,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,13608,77,2015-10-31,Não,Candeias,Vitória da Conquista,Android
2052,2016-10-22, 21:23,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,26392,73,2016-01-29,Não,Candeias,Vitória da Conquista,Android
2053,2016-10-22, 21:25,16.5,2.0,18.5,Dinheiro,0.0,Entregue,168,Lanchonete,37760,77,2016-04-07,Não,Recreio,Vitória da Conquista,iOS
2054,2016-10-22, 21:49,40.5,2.0,42.5,Dinheiro,4.0,Entregue,168,Lanchonete,68304,77,2016-10-22,Sim,Centro,Vitória da Conquista,Android
2055,2016-10-22, 21:54,26.0,2.0,28.0,Dinheiro,0.0,Entregue,168,Lanchonete,24264,77,2016-01-12,Não,Boa Vista,Vitória da Conquista,Android
2056,2016-10-22, 23:04,10.0,2.0,12.0,Dinheiro,0.0,Entregue,168,Lanchonete,29888,77,2016-02-22,Não,Recreio,Vitória da Conquista,Android
2057,2016-10-22, 23:18,17.0,2.0,19.0,Dinheiro,2.0,Entregue,168,Lanchonete,31368,77,2016-03-01,Não,Bela Vista,Vitória da Conquista,Android
2058,2016-10-22, 23:32,31.0,2.0,33.0,Dinheiro,0.0,Entregue,168,Lanchonete,28504,77,2016-02-12,Não,Candeias,Vitória da Conquista,Android
2059,2016-10-23, 00:20,17.0,2.0,19.0,Dinheiro,0.0,Entregue,168,Lanchonete,24720,77,2016-01-17,Não,Alto Maron,Vitória da Conquista,iOS
2060,2016-10-23, 18:35,22.5,2.0,24.5,Dinheiro,0.0,Entregue,168,Lanchonete,1504,77,2015-03-17,Não,Boa Vista,Vitória da Conquista,Android
2061,2016-10-23, 19:14,11.0,2.0,13.0,Dinheiro,0.0,Entregue,168,Lanchonete,1568,77,2015-03-18,Não,Recreio,Vitória da Conquista,Android
2062,2016-10-23, 19:57,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,13608,77,2015-10-31,Não,Candeias,Vitória da Conquista,Android
2063,2016-10-23, 20:10,31.5,2.0,33.5,Dinheiro,0.0,Entregue,168,Lanchonete,36400,77,2016-03-29,Não,Recreio,Vitória da Conquista,Android
2064,2016-10-23, 21:24,19.0,2.0,21.0,Dinheiro,0.0,Entregue,168,Lanchonete,49272,77,2016-06-21,Não,Centro,Vitória da Conquista,iOS
2065,2016-10-23, 22:45,29.0,2.0,31.0,Dinheiro,0.0,Entregue,168,Lanchonete,36776,77,2016-03-31,Não,Candeias,Vitória da Conquista,Android
2066,2016-10-23, 23:40,15.0,2.0,17.0,Dinheiro,0.0,Entregue,168,Lanchonete,10512,77,2015-10-08,Não,Recreio,Vitória da Conquista,iOS
2067,2016-10-23, 23:50,18.0,2.0,20.0,Dinheiro,0.0,Entregue,168,Lanchonete,64688,77,2016-10-02,Não,Candeias,Vitória da Conquista,Android
2068,2016-10-23, 23:52,24.0,2.0,26.0,Dinheiro,0.0,Entregue,168,Lanchonete,14544,77,2015-11-05,Não,Recreio,Vitória da Conquista,Android
2069,2016-10-24, 18:32,21.5,2.0,23.5,Dinheiro,5.0,Entregue,168,Lanchonete,18576,77,2015-12-01,Não,Alto Maron,Vitória da Conquista,Android
2070,2016-10-24, 18:33,12.5,2.0,14.5,Dinheiro,0.0,Entregue,168,Lanchonete,65088,77,2016-10-03,Não,Candeias,Vitória da Conquista,Android
2071,2016-10-24, 18:57,19.0,2.0,21.0,Dinheiro,5.0,Entregue,168,Lanchonete,25824,77,2016-01-26,Não,Boa Vista,Vitória da Conquista,Android
2072,2016-10-24, 19:57,31.0,2.0,33.0,Dinheiro,0.0,Entregue,168,Lanchonete,64408,77,2016-09-30,Não,Candeias,Vitória da Conquista,Android
2073,2016-10-24, 20:38,49.0,2.0,51.0,Dinheiro,0.0,Entregue,168,Lanchonete,58512,77,2016-08-26,Não,Candeias,Vitória da Conquista,iOS
2074,2016-10-24, 20:56,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,52920,77,2016-07-21,Não,Recreio,Vitória da Conquista,Android
2075,2016-10-24, 21:26,9.0,2.0,11.0,Dinheiro,0.0,Entregue,168,Lanchonete,68344,77,2016-10-22,Não,Vila Serrana,Vitória da Conquista,iOS
2076,2016-10-24, 21:32,12.5,2.0,14.5,Dinheiro,0.0,Entregue,168,Lanchonete,43624,77,2016-05-14,Não,Candeias,Vitória da Conquista,iOS
2077,2016-10-24, 22:15,21.0,2.0,23.0,Dinheiro,0.0,Entregue,168,Lanchonete,66080,33,2016-10-08,Não,Candeias,Vitória da Conquista,Android
2078,2016-10-24, 22:34,24.5,2.0,26.5,Dinheiro,0.0,Entregue,168,Lanchonete,12960,77,2015-10-27,Não,Boa Vista,Vitória da Conquista,PC
2079,2016-10-24, 23:37,31.0,2.0,33.0,Dinheiro,4.0,Entregue,168,Lanchonete,68824,77,2016-10-24,Sim,Boa Vista,Vitória da Conquista,Android
2080,2016-10-24, 23:45,24.0,2.0,26.0,Dinheiro,0.0,Entregue,168,Lanchonete,61784,71,2016-09-13,Não,Candeias,Vitória da Conquista,iOS
2081,2016-10-25, 00:08,36.0,2.0,38.0,Dinheiro,0.0,Entregue,168,Lanchonete,68832,77,2016-10-25,Sim,Alto Maron,Vitória da Conquista,PC
2082,2016-10-25, 18:16,14.0,2.0,16.0,Dinheiro,5.0,Entregue,168,Lanchonete,68920,77,2016-10-25,Sim,Jd. Guanabara,Vitória da Conquista,Android
2083,2016-10-25, 18:32,48.0,2.0,50.0,Dinheiro,0.0,Entregue,168,Lanchonete,15216,73,2015-11-10,Não,Candeias,Vitória da Conquista,Android
2084,2016-10-25, 18:36,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,55488,77,2016-08-09,Não,Candeias,Vitória da Conquista,Android
2085,2016-10-25, 18:42,14.0,2.0,16.0,Dinheiro,0.0,Entregue,168,Lanchonete,48880,77,2016-06-18,Não,Sumaré,Vitória da Conquista,Windows Phone
2086,2016-10-25, 19:07,9.0,2.0,11.0,Dinheiro,0.0,Entregue,168,Lanchonete,65792,73,2016-10-06,Não,Candeias,Vitória da Conquista,Android
2087,2016-10-25, 19:10,30.0,2.0,32.0,Dinheiro,0.0,Entregue,168,Lanchonete,59496,77,2016-08-31,Não,Boa Vista,Vitória da Conquista,iOS
2088,2016-10-25, 19:31,16.0,2.0,18.0,Dinheiro,0.0,Entregue,168,Lanchonete,1504,77,2015-03-17,Não,Boa Vista,Vitória da Conquista,Android
2089,2016-10-25, 19:39,12.0,2.0,14.0,Dinheiro,0.0,Entregue,168,Lanchonete,41096,77,2016-04-27,Não,Candeias,Vitória da Conquista,iOS
2090,2016-10-25, 20:03,13.0,2.0,15.0,Dinheiro,0.0,Entregue,168,Lanchonete,68960,77,2016-10-25,Sim,Urbis I,Vitória da Conquista,iOS
2091,2016-10-25, 20:05,37.0,2.0,39.0,Dinheiro,1.0,Entregue,168,Lanchonete,45352,77,2016-05-25,Não,Candeias,Vitória da Conquista,Android
2092,2016-10-25, 20:39,10.5,2.0,12.5,Dinheiro,0.0,Entregue,168,Lanchonete,67232,77,2016-10-15,Não,Primavera,Vitória da Conquista,Android
2093,2016-10-25, 20:48,12.5,2.0,14.5,Dinheiro,5.0,Entregue,168,Lanchonete,69000,77,2016-10-25,Sim,Petrópolis,Vitória da Conquista,Android
2094,2016-10-25, 21:05,18.5,2.0,20.5,Dinheiro,0.0,Recusado,168,Lanchonete,41088,77,2016-04-26,Não,Alto Maron,Vitória da Conquista,iOS
2095,2016-10-25, 21:09,21.0,2.0,23.0,Dinheiro,0.0,Entregue,168,Lanchonete,69008,77,2016-10-25,Sim,Bela Vista,Vitória da Conquista,Android
2096,2016-10-25, 21:52,14.5,2.0,16.5,Dinheiro,0.0,Entregue,168,Lanchonete,54512,77,2016-08-02,Não,Recreio,Vitória da Conquista,Android
2097,2016-10-25, 22:36,20.0,2.0,22.0,Dinheiro,0.0,Entregue,168,Lanchonete,26392,73,2016-01-29,Não,Candeias,Vitória da Conquista,Android
2099,2016-10-25, 22:47,45.5,2.0,47.5,Dinheiro,0.0,Entregue,168,Lanchonete,37280,77,2016-04-04,Não,Recreio,Vitória da Conquista,Android
2100,2016-10-25, 22:48,23.5,2.0,25.5,Dinheiro,0.0,Entregue,168,Lanchonete,53304,77,2016-07-24,Não,Candeias,Vitória da Conquista,iOS
